id,mean,2.50%,50%,97.50%,n_na,temp
538,16.86963133,16.52109021,16.86832921,17.22635862,0,22.37
539,16.84793354,16.49976103,16.84667292,17.20389542,0,22.38
540,16.82629157,16.47881632,16.82513617,17.18115882,0,22.39
541,16.80470523,16.45776776,16.8037387,17.15951544,0,22.4
542,16.78317395,16.4367138,16.78223748,17.13746851,0,22.41
543,16.76169809,16.41568568,16.76066123,17.11534283,0,22.42
544,16.74027708,16.39462023,16.73949712,17.09327106,0,22.43
545,16.71891053,16.37415506,16.71809545,17.0707838,0,22.44
546,16.69759864,16.35304568,16.69702673,17.04860605,0,22.45
547,16.67634095,16.33208599,16.67590269,17.02695775,0,22.46
548,16.65513692,16.31142715,16.65470844,17.00569323,0,22.47
549,16.63398644,16.29010974,16.63366798,16.98347589,0,22.48
550,16.6128896,16.26939667,16.61233798,16.96113063,0,22.49
551,16.59184588,16.24850716,16.59124089,16.93887507,0,22.5
552,16.57085536,16.22809023,16.57015138,16.91774801,0,22.51
553,16.54991717,16.20725504,16.54894051,16.89644332,0,22.52
554,16.52903179,16.18719327,16.52809076,16.87466415,0,22.53
555,16.50819862,16.16668657,16.50738772,16.85365125,0,22.54
556,16.48741739,16.14662287,16.48655247,16.8331179,0,22.55
557,16.46668804,16.12704191,16.46574839,16.81160722,0,22.56
558,16.44601041,16.10705135,16.44497746,16.79015859,0,22.57
559,16.42538403,16.08649029,16.42444472,16.76877233,0,22.58
560,16.40480888,16.06647539,16.40420735,16.74804717,0,22.59
561,16.38428449,16.04707282,16.38373875,16.72770091,0,22.6
562,16.36381101,16.02676327,16.36337682,16.70654508,0,22.61
563,16.34338791,16.00657572,16.34282669,16.68563063,0,22.62
564,16.32301522,15.98637113,16.3223011,16.66516659,0,22.63
565,16.30269264,15.96638446,16.30227865,16.6441376,0,22.64
566,16.28241993,15.9465866,16.28213794,16.62286722,0,22.65
567,16.26219676,15.92662656,16.26213322,16.60182139,0,22.66
568,16.24202315,15.90667219,16.24220896,16.58105421,0,22.67
569,16.2218987,15.88655157,16.22215735,16.56031963,0,22.68
570,16.20182327,15.86712696,16.20207184,16.53985637,0,22.69
571,16.18179694,15.84759217,16.18204853,16.51897185,0,22.7
572,16.16181899,15.82748594,16.16212102,16.49834575,0,22.71
573,16.14188961,15.80822325,16.14208128,16.47761379,0,22.72
574,16.12200845,15.78858428,16.12224069,16.45715383,0,22.73
575,16.1021753,15.76892437,16.10236827,16.43670534,0,22.74
576,16.08239005,15.7492836,16.08263303,16.41654429,0,22.75
577,16.06265243,15.72994085,16.06289515,16.39643168,0,22.76
578,16.04296231,15.71109458,16.043429,16.37680578,0,22.77
579,16.02331946,15.6916439,16.02367145,16.35635443,0,22.78
580,16.00372364,15.67224943,16.00405617,16.33606186,0,22.79
581,15.98417476,15.65310713,15.98464633,16.31556734,0,22.8
582,15.96467252,15.63402098,15.96501962,16.29566801,0,22.81
583,15.94521687,15.6149741,15.9455475,16.27568583,0,22.82
584,15.92580746,15.59581468,15.92620922,16.25565442,0,22.83
585,15.90644434,15.5767249,15.90668868,16.23537869,0,22.84
586,15.88712702,15.55801349,15.88744392,16.21617453,0,22.85
587,15.86785549,15.53927872,15.86796002,16.19634532,0,22.86
588,15.84862961,15.52044667,15.84879427,16.17692186,0,22.87
589,15.82944915,15.50171924,15.82969892,16.15724347,0,22.88
590,15.81031393,15.48295809,15.8105521,16.13764344,0,22.89
591,15.79122377,15.46415283,15.79160839,16.11779845,0,22.9
592,15.77217848,15.44545631,15.77278351,16.0985288,0,22.91
593,15.75317791,15.42682606,15.75375001,16.07914745,0,22.92
594,15.73422188,15.40860848,15.73497554,16.06009586,0,22.93
595,15.71531023,15.38981535,15.71590146,16.04122612,0,22.94
596,15.69644274,15.37114335,15.69707361,16.02194745,0,22.95
597,15.67761929,15.35275637,15.67826075,16.00276352,0,22.96
598,15.6588397,15.333984,15.65950127,15.98360158,0,22.97
599,15.64010377,15.31542469,15.64049311,15.96417234,0,22.98
600,15.62141137,15.29718486,15.62169769,15.94530614,0,22.99
601,15.60276232,15.2790381,15.60318885,15.9263672,0,23
602,15.58415649,15.26101831,15.5846917,15.90730266,0,23.01
603,15.56559364,15.24282289,15.5661592,15.88782723,0,23.02
604,15.54686349,15.22494267,15.54760045,15.86945404,0,23.03
605,15.52859635,15.20655724,15.52914701,15.85071105,0,23.04
606,15.5101616,15.18847685,15.5106446,15.83187048,0,23.05
607,15.49176921,15.17033763,15.49238254,15.81338272,0,23.06
608,15.47341905,15.152308,15.47409851,15.79436972,0,23.07
609,15.45511093,15.13372619,15.45575387,15.77573572,0,23.08
610,15.43684472,15.11523729,15.43748857,15.75725937,0,23.09
611,15.41862025,15.09749366,15.41935282,15.7390695,0,23.1
612,15.40043737,15.08011563,15.4015258,15.72039599,0,23.11
613,15.38229594,15.06293072,15.3832272,15.70215076,0,23.12
614,15.36419576,15.04490131,15.36500894,15.6838459,0,23.13
615,15.34613672,15.02751877,15.34704236,15.66522147,0,23.14
616,15.32811865,15.00963292,15.32883662,15.64662619,0,23.15
617,15.31014142,14.99202736,15.31083993,15.62793038,0,23.16
618,15.29220485,14.9748253,15.29290482,15.60940317,0,23.17
619,15.27430882,14.95653029,15.27482412,15.59109729,0,23.18
620,15.25645316,14.939065,15.25680087,15.57279581,0,23.19
621,15.23863774,14.92176765,15.23899414,15.55454332,0,23.2
622,15.22086239,14.90404325,15.22117449,15.53606857,0,23.21
623,15.20312699,14.88707601,15.20346239,15.51786523,0,23.22
624,15.18495437,14.86904165,15.18596988,15.50008385,0,23.23
625,15.16777544,14.85233736,15.1683446,15.4818077,0,23.24
626,15.14988708,14.83453704,15.1506552,15.46324045,0,23.25
627,15.13219205,14.81716223,15.13297945,15.44520156,0,23.26
628,15.11472709,14.80054324,15.11551283,15.42673297,0,23.27
629,15.09708714,14.78360194,15.09802474,15.4089045,0,23.28
630,15.08008551,14.76669618,15.08052452,15.39126638,0,23.29
631,15.06246423,14.74880646,15.06291688,15.37336002,0,23.3
632,15.04474107,14.7308704,15.04547231,15.35579944,0,23.31
633,15.02783032,14.71449174,15.02816607,15.33795032,0,23.32
634,15.01053122,14.69814711,15.01100354,15.32054715,0,23.33
635,14.99316255,14.68152889,14.99367275,15.30315387,0,23.34
636,14.97595441,14.66435758,14.9764899,15.28552188,0,23.35
637,14.95894578,14.64795388,14.95950227,15.26804334,0,23.36
638,14.94158406,14.63103984,14.94230797,15.2504703,0,23.37
639,14.92449932,14.61378863,14.92510718,15.23292203,0,23.38
640,14.90723534,14.59664545,14.90800275,15.21539882,0,23.39
641,14.89039637,14.58027093,14.89090838,15.19793446,0,23.4
642,14.87355592,14.56429053,14.8738618,15.1806042,0,23.41
643,14.85659009,14.54745258,14.85697962,15.16375918,0,23.42
644,14.8394494,14.53077374,14.84006235,15.14626944,0,23.43
645,14.8227695,14.51523411,14.82336554,15.12885508,0,23.44
646,14.80549219,14.49762418,14.80640509,15.11181474,0,23.45
647,14.78909622,14.48225686,14.78948103,15.0946614,0,23.46
648,14.77231448,14.46584418,14.77277138,15.07742811,0,23.47
649,14.7555692,14.44927921,14.75596596,15.06010823,0,23.48
650,14.73886022,14.43280081,14.73915546,15.04307461,0,23.49
651,14.72218744,14.41639836,14.72257144,15.02628318,0,23.5
652,14.70555076,14.40049535,14.70586785,15.00940443,0,23.51
653,14.68895,14.38446987,14.68934005,14.99248356,0,23.52
654,14.67238507,14.36831684,14.67283992,14.97561652,0,23.53
655,14.65585585,14.35193674,14.65641354,14.95877741,0,23.54
656,14.63936221,14.33519261,14.64003059,14.9419747,0,23.55
657,14.62290403,14.3187397,14.62366348,14.92534245,0,23.56
658,14.60648119,14.3027296,14.60701718,14.90891784,0,23.57
659,14.59009361,14.28656954,14.59056617,14.89271431,0,23.58
660,14.57374111,14.27087611,14.57410242,14.87568712,0,23.59
661,14.55742361,14.25481268,14.55786967,14.85927899,0,23.6
662,14.541141,14.2390356,14.54171334,14.84255598,0,23.61
663,14.52489314,14.22290393,14.52549446,14.8260438,0,23.62
664,14.50867994,14.20736406,14.50918872,14.80955693,0,23.63
665,14.49247833,14.19151485,14.49289126,14.79261968,0,23.64
666,14.47635052,14.17596803,14.47658442,14.77668824,0,23.65
667,14.46024698,14.1603983,14.4604786,14.76029757,0,23.66
668,14.44416198,14.14497436,14.44444243,14.74394515,0,23.67
669,14.42812006,14.12936018,14.42848535,14.72764136,0,23.68
670,14.41212174,14.11388804,14.41245983,14.71131912,0,23.69
671,14.39613968,14.09836709,14.39661451,14.69484985,0,23.7
672,14.38019814,14.08242905,14.38082419,14.67881147,0,23.71
673,14.36428023,14.06703073,14.36509073,14.66229835,0,23.72
674,14.34841365,14.0518157,14.34925743,14.64559387,0,23.73
675,14.33255881,14.03609453,14.33341464,14.62910283,0,23.74
676,14.31676427,14.01990948,14.31766835,14.61234385,0,23.75
677,14.30098063,14.00435181,14.30176675,14.59589402,0,23.76
678,14.28524926,13.98900316,14.28610796,14.57993959,0,23.77
679,14.26955374,13.97356819,14.27037383,14.56398493,0,23.78
680,14.25385871,13.95803009,14.2546781,14.54816822,0,23.79
681,14.23823671,13.94271744,14.2390283,14.53246798,0,23.8
682,14.22262723,13.92733138,14.22335407,14.51678934,0,23.81
683,14.20702474,13.91178246,14.20768371,14.50105462,0,23.82
684,14.19147075,13.89667072,14.19218215,14.48524019,0,23.83
685,14.17597874,13.88161996,14.17662561,14.46959079,0,23.84
686,14.1604844,13.86605608,14.16104101,14.45412777,0,23.85
687,14.14507158,13.85140786,14.14540036,14.43847625,0,23.86
688,14.12965908,13.83575442,14.13008049,14.42289427,0,23.87
689,14.11426242,13.82062008,14.11466754,14.40732742,0,23.88
690,14.09889221,13.80590112,14.09935473,14.3916212,0,23.89
691,14.08355318,13.79167596,14.08386143,14.37594107,0,23.9
692,14.06832548,13.77652697,14.06875064,14.36028408,0,23.91
693,14.05301454,13.76168073,14.05352414,14.34462716,0,23.92
694,14.03784473,13.74687356,14.03835087,14.32911863,0,23.93
695,14.02262994,13.73204997,14.02316244,14.31377535,0,23.94
696,14.0074554,13.71722139,14.00774914,14.29833323,0,23.95
697,13.99234584,13.70249304,13.99271049,14.28292781,0,23.96
698,13.97725858,13.68763399,13.97774353,14.26754258,0,23.97
699,13.96218967,13.67298089,13.96266923,14.25208451,0,23.98
700,13.94713342,13.65799515,13.94764321,14.23670498,0,23.99
701,13.93214439,13.64294321,13.93274618,14.22082751,0,24
702,13.91715735,13.62806626,13.91777421,14.20531265,0,24.01
703,13.90220541,13.61336476,13.90304307,14.19031365,0,24.02
704,13.88730629,13.59870059,13.88813452,14.17500481,0,24.03
705,13.87242117,13.58358311,13.87315031,14.15959071,0,24.04
706,13.85756634,13.56883475,13.85816522,14.14451006,0,24.05
707,13.84274172,13.55427362,13.84331232,14.12936599,0,24.06
708,13.82794721,13.53968465,13.828485,14.1137613,0,24.07
709,13.81318272,13.52501472,13.81382163,14.09844772,0,24.08
710,13.79844819,13.51084443,13.79892825,14.08328599,0,24.09
711,13.78374349,13.49655905,13.78421015,14.06839803,0,24.1
712,13.76906852,13.48243103,13.76950532,14.05394791,0,24.11
713,13.75442323,13.46809279,13.75485119,14.03956951,0,24.12
714,13.73980749,13.45390346,13.74015295,14.02453206,0,24.13
715,13.72522127,13.43956632,13.72555693,14.00928339,0,24.14
716,13.71066441,13.42533868,13.71093622,13.99377053,0,24.15
717,13.69613688,13.41110903,13.69642553,13.97909603,0,24.16
718,13.68163855,13.39695022,13.68185728,13.96493801,0,24.17
719,13.66716936,13.38274471,13.66731641,13.94989209,0,24.18
720,13.6527292,13.36860846,13.65290194,13.93478824,0,24.19
721,13.63831801,13.35450447,13.63847904,13.91975512,0,24.2
722,13.62393569,13.34043353,13.62412819,13.9053319,0,24.21
723,13.60958215,13.32628062,13.6098809,13.89106969,0,24.22
724,13.59525732,13.31238988,13.5957203,13.87676577,0,24.23
725,13.58096109,13.29831427,13.58132617,13.86251393,0,24.24
726,13.56669341,13.28438091,13.56703706,13.8487107,0,24.25
727,13.55245415,13.27059509,13.5527023,13.83374261,0,24.26
728,13.53824329,13.25682679,13.53838251,13.81880195,0,24.27
729,13.52406069,13.24311196,13.52406996,13.80389066,0,24.28
730,13.50990628,13.22938398,13.50976854,13.78936027,0,24.29
731,13.49577999,13.21597424,13.49561634,13.77521127,0,24.3
732,13.48168174,13.20232813,13.48173161,13.76100652,0,24.31
733,13.46761144,13.18820033,13.46743064,13.74603121,0,24.32
734,13.453569,13.17449773,13.45336483,13.73201715,0,24.33
735,13.43955436,13.16088405,13.43953353,13.71793959,0,24.34
736,13.42556743,13.14737226,13.42528147,13.70354704,0,24.35
737,13.41160812,13.13407268,13.41109744,13.68902101,0,24.36
738,13.39767636,13.12035488,13.39707335,13.6747931,0,24.37
739,13.38377208,13.10677107,13.38320499,13.66100386,0,24.38
740,13.36989518,13.09323766,13.36928426,13.64718017,0,24.39
741,13.35604559,13.07934662,13.35543654,13.63332748,0,24.4
742,13.34222326,13.06575216,13.3416223,13.61928436,0,24.41
743,13.32842807,13.05224812,13.32769554,13.60515178,0,24.42
744,13.31465994,13.03903944,13.31381604,13.59116099,0,24.43
745,13.30091885,13.02551308,13.30000863,13.57694847,0,24.44
746,13.28720466,13.01219224,13.2861205,13.56313076,0,24.45
747,13.27351733,12.99889833,13.27234645,13.54948197,0,24.46
748,13.25985676,12.98563634,13.25858406,13.53566057,0,24.47
749,13.2462229,12.97240683,13.24494826,13.52176296,0,24.48
750,13.23261565,12.95906741,13.23139622,13.50792578,0,24.49
751,13.21903496,12.9455967,13.21783199,13.49388763,0,24.5
752,13.20548074,12.93257232,13.20413954,13.48039473,0,24.51
753,13.19195293,12.91959478,13.19062719,13.46624679,0,24.52
754,13.17845143,12.9066449,13.17724558,13.45211852,0,24.53
755,13.1649762,12.89363913,13.1638059,13.43801613,0,24.54
756,13.15152716,12.88033897,13.15048137,13.42402685,0,24.55
757,13.13810423,12.86697728,13.13712876,13.41012951,0,24.56
758,13.12470725,12.85398987,13.1236618,13.39622993,0,24.57
759,13.11133633,12.84092433,13.11028022,13.38243343,0,24.58
760,13.09799126,12.82807577,13.09693197,13.36894523,0,24.59
761,13.08467204,12.81509856,13.08367984,13.35548506,0,24.6
762,13.07137853,12.80179193,13.07044858,13.34204569,0,24.61
763,13.05811072,12.78841178,13.05712049,13.32868393,0,24.62
764,13.04486853,12.77506001,13.04380537,13.31516141,0,24.63
765,13.03165185,12.76174349,13.03055405,13.30181279,0,24.64
766,13.01846066,12.74858706,13.01720002,13.28763037,0,24.65
767,13.00529486,12.73584764,13.00402334,13.27418631,0,24.66
768,12.99215439,12.72244348,12.99087979,13.26086466,0,24.67
769,12.97903917,12.70956237,12.97773654,13.24755751,0,24.68
770,12.96594915,12.69682467,12.96467398,13.23431748,0,24.69
771,12.95288426,12.68362393,12.95167085,13.22100582,0,24.7
772,12.93984443,12.67062793,12.93867124,13.20784013,0,24.71
773,12.9268296,12.65798361,12.92541774,13.19477429,0,24.72
774,12.91383966,12.64553382,12.91246498,13.18162807,0,24.73
775,12.90087461,12.6330463,12.89948251,13.16853924,0,24.74
776,12.88793432,12.62027734,12.88642957,13.15535279,0,24.75
777,12.87501878,12.60786627,12.873451,13.14201539,0,24.76
778,12.86212791,12.59558425,12.86057922,13.12890781,0,24.77
779,12.84926159,12.58300388,12.84763751,13.11584148,0,24.78
780,12.83641983,12.56990065,12.83477269,13.10281821,0,24.79
781,12.82360254,12.55730907,12.82204294,13.08975966,0,24.8
782,12.81080963,12.54482371,12.80922663,13.07669833,0,24.81
783,12.79804106,12.53212771,12.79647425,13.06348127,0,24.82
784,12.78529675,12.51989603,12.7836172,13.05037661,0,24.83
785,12.77257667,12.50761733,12.77096247,13.03733863,0,24.84
786,12.75988073,12.4952297,12.75825839,13.02448073,0,24.85
787,12.74720885,12.48277145,12.74575045,13.01136408,0,24.86
788,12.73456102,12.4704291,12.73300964,12.99801343,0,24.87
789,12.72193713,12.457977,12.72034984,12.98487325,0,24.88
790,12.70933714,12.44567582,12.70774098,12.97193204,0,24.89
791,12.69676098,12.43373327,12.69521206,12.95912543,0,24.9
792,12.6842086,12.4215957,12.68261706,12.9466086,0,24.91
793,12.67167993,12.40939904,12.67006021,12.93397742,0,24.92
794,12.6591749,12.39723546,12.65774354,12.92136842,0,24.93
795,12.64669348,12.38510033,12.64538546,12.90876272,0,24.94
796,12.63423558,12.37281634,12.63286804,12.89595116,0,24.95
797,12.62180115,12.36089247,12.62044983,12.88316867,0,24.96
798,12.60939014,12.34882102,12.60806066,12.87061413,0,24.97
799,12.59700248,12.33677067,12.59578132,12.85789487,0,24.98
800,12.58463811,12.32433629,12.58336388,12.84542064,0,24.99
801,12.57229697,12.31207084,12.57110828,12.83264708,0,25
802,12.55997902,12.29978081,12.55872827,12.82011171,0,25.01
803,12.54768418,12.28773598,12.54648864,12.80738274,0,25.02
804,12.5354124,12.27608535,12.53436115,12.79464352,0,25.03
805,12.52316363,12.26427954,12.52218695,12.78213915,0,25.04
806,12.5109378,12.25209507,12.50997046,12.7697821,0,25.05
807,12.49873487,12.24059333,12.49779356,12.75726406,0,25.06
808,12.48655477,12.22874541,12.48570438,12.74483876,0,25.07
809,12.47439745,12.21657249,12.47352456,12.73235515,0,25.08
810,12.46226285,12.20504423,12.46148878,12.72063181,0,25.09
811,12.45015092,12.19306811,12.44939296,12.70848097,0,25.1
812,12.4380616,12.18111139,12.43740291,12.69593368,0,25.11
813,12.42599483,12.16961405,12.42510924,12.68414613,0,25.12
814,12.41395056,12.15820248,12.4131923,12.67143005,0,25.13
815,12.40192875,12.14660536,12.40109143,12.65931214,0,25.14
816,12.38992933,12.1348748,12.38908173,12.64694125,0,25.15
817,12.37795224,12.1227411,12.37702686,12.63473165,0,25.16
818,12.36599744,12.11063689,12.36508075,12.62231265,0,25.17
819,12.35406488,12.09920199,12.35299809,12.61024177,0,25.18
820,12.34215448,12.08730435,12.34095792,12.59820158,0,25.19
821,12.33026622,12.07612555,12.32902269,12.58648828,0,25.2
822,12.31840005,12.06433041,12.31738698,12.57443996,0,25.21
823,12.30655588,12.05273146,12.3054841,12.56254477,0,25.22
824,12.29473369,12.04113744,12.29368646,12.55050065,0,25.23
825,12.28293342,12.02902564,12.28189261,12.53828921,0,25.24
826,12.27115502,12.01759952,12.27011648,12.52629837,0,25.25
827,12.25939591,12.00640875,12.25819569,12.51459965,0,25.26
828,12.24766135,11.99525623,12.24644333,12.50260157,0,25.27
